Counter,Demand_el [MWh],Demand_th [MWh],Sol_irradiation [Wh/sqm],Wind_power [kW/unit]
593,1.766396432,22.93265306,0,6.181759882
594,2.169346007,23.58979592,0,25.14111085
595,2.33951691,23.21428571,0,74.03857109
596,2.226567924,23.96530612,0,216.6411879
597,2.005704074,23.87142857,0,121.7647854
598,1.875212602,21.61836735,0,82.30367714
599,1.914716169,19.55306122,0,134.9184882
600,1.671077863,18.70816327,0,74.03857109
601,1.411325971,18.89591837,0,18.76356252
602,1.245837461,18.80204082,0,57.73941767
603,1.203981706,19.08367347,0,49.58984097
604,1.22460182,19.64693878,0,41.44026426
605,1.358390752,21.7122449,0,74.03857109
606,1.688906129,22.74489796,0,65.88899438
607,2.470448043,25.09183673,0,41.44026426
608,3.101449931,26.59387755,2.66337719,25.14111085
609,3.337086401,25.46734694,13.31688595,57.73941767
610,3.323346986,25.27959184,45.27741224,82.30367714
611,3.456102713,25.09183673,74.57456133,237.6585173
612,3.577207417,24.52857143,69.24780695,258.6758467
613,3.557532574,24.24693878,85.22807009,613.679005
614,3.515435005,23.58979592,39.95065785,653.7098459
615,3.405673563,23.58979592,37.28728066,442.7156407
616,3.318840458,26.5,7.990131571,773.8023685
617,3.292416814,24.99795918,0,773.8023685
618,3.538253426,17.76938776,0,503.0511033
619,3.568656005,20.67959184,0,613.679005
620,3.442363298,22.46326531,0,733.7715276
621,3.090985993,23.12040816,0,382.380178
622,2.761130107,21.7122449,0,503.0511033
623,2.514985732,19.45918367,0,1067.927009
624,2.146593535,19.08367347,0,1118.809025
625,1.859120998,17.76938776,0,1279.69323
626,1.683520278,17.58163265,0,1067.927009
627,1.60290838,17.6755102,0,1017.044992
628,1.630629024,16.9244898,0,1067.927009
629,1.713439229,20.96122449,0,1335.158634
630,1.946811443,27.72040816,0,966.1629761
631,2.598345514,25.84285714,0,1279.69323
632,3.199846129,24.62244898,2.66337719,1118.809025
633,3.366082064,24.24693878,18.64364033,966.1629761
634,3.321038764,24.62244898,71.91118414,693.7406867
635,3.384393957,22.18163265,168.5938819,773.8023685
636,3.476634896,20.30408163,245.1958531,1067.927009
637,3.432580834,20.77346939,149.8790111,1598.580318
638,3.382327548,21.5244898,106.5350876,1630.304011
639,3.328644905,20.96122449,111.9142436,1335.158634
640,3.276786855,20.67959184,126.1495003,915.2809597
641,3.196900398,22.55714286,2.66337719,442.7156407
642,3.421259556,23.40204082,0,322.0447154
643,3.492286838,24.43469388,0,279.6931761
644,3.323566817,24.15306122,0,237.6585173
645,2.975377056,24.05918367,0,161.2258937
646,2.69192742,21.5244898,0,161.2258937
647,2.471832977,18.98979592,0,95.4573799
648,2.106452459,17.6755102,0,82.30367714
649,1.804075405,16.54897959,0,95.4573799
650,1.592598323,16.64285714,0,82.30367714
651,1.491234411,16.64285714,0,82.30367714
652,1.507282049,17.3,0,148.0721909
653,1.634739858,17.6755102,0,148.0721909
654,1.913265287,20.21020408,0,108.6110827
655,2.555016893,21.99387755,0,121.7647854
656,3.176412182,24.05918367,2.66337719,161.2258937
657,3.351946953,23.58979592,34.62390347,279.6931761
658,3.385427161,22.65102041,82.5646929,533.6173233
659,3.484438884,22.46326531,101.2083332,653.7098459
660,3.595629225,21.99387755,150.9360002,813.8332093
661,3.600179719,21.43061224,118.8127268,1118.809025
662,3.584198031,22.2755102,179.4146297,1693.751398
663,3.530933066,22.93265306,58.59429819,1817.827287
664,3.536318916,23.68367347,18.64364033,1817.827287
665,3.53576934,24.24693878,2.66337719,1911.122963
666,3.764920806,24.71632653,0,2038.762641
667,3.804951966,24.05918367,0,1911.122963
668,3.611127285,21.24285714,0,1864.475125
669,3.252407636,22.2755102,0,2009.609375
670,3.011187468,22.36938776,0,1757.198785
671,2.876057569,19.83469388,0,1446.08944
672,2.485374544,18.42653061,0,1017.044992
673,1.928609466,17.39387755,0,1118.809025
674,1.738236126,18.89591837,0,1390.624037
675,1.596994936,19.55306122,0,1390.624037
676,1.630277295,19.08367347,0,1017.044992
677,1.698248931,19.17755102,0,1335.158634
678,1.871519447,20.58571429,0,1169.691042
679,2.666405082,23.58979592,0,613.679005
680,3.392791487,25.74897959,2.727965746,733.7715276
681,3.531504625,25.46734694,39.95065785,915.2809597
682,3.581340233,25.56122449,111.6367003,1118.809025
683,3.715063215,26.21836735,42.61403504,1169.691042
684,3.801896321,25.74897959,282.3765301,966.1629761
685,3.758018123,24.62244898,131.4028971,1693.751398
686,3.669294475,23.68367347,198.4322747,1725.475091
687,3.621283461,26.21836735,223.4477122,1662.027705
688,3.496287756,24.81020408,141.6136823,1446.08944
689,3.328996634,25.56122449,5.326754381,533.6173233
690,3.482526357,25.74897959,0,472.883372
691,3.531548591,25.37346939,0,382.380178
692,3.362300977,24.34081633,0,65.88899438
693,3.022662628,21.9,0,82.30367714
694,2.730639597,23.58979592,0,134.9184882
695,2.4794611,20.86734694,0,279.6931761
696,2.105968831,19.92857143,0,237.6585173
697,1.773848691,18.42653061,0,57.73941767
698,1.600666107,18.23877551,0,15.61811186
699,1.544389462,19.55306122,0,49.58984097
700,1.548961939,19.92857143,0,74.03857109
701,1.631882059,21.5244898,0,33.29068755
702,1.850217857,23.40204082,0,6.181759882
703,2.494079838,25.46734694,0,1.289250898
704,3.092568773,25.18571429,2.66337719,0.860325809
705,3.298594055,24.15306122,10.65350876,1.289250898
706,3.322643528,24.43469388,18.64364033,33.29068755
707,3.404838207,27.53265306,69.24780695,57.73941767
708,3.447727166,25.09183673,127.8421051,195.6238585
709,3.36942349,22.74489796,69.24780695,134.9184882
710,3.238712187,21.99387755,58.59429819,41.44026426
711,3.092656706,22.74489796,29.29714909,33.29068755
712,2.981488348,23.58979592,7.990131571,21.90901318
713,2.996151052,25.27959184,0,15.61811186
714,3.273159649,24.99795918,0,108.6110827
715,3.360586298,25.09183673,0,148.0721909
716,3.179577743,24.34081633,0,237.6585173
717,2.804414762,24.52857143,0,216.6411879
718,2.538991239,24.24693878,0,300.7105055
719,2.396387099,21.99387755,0,82.30367714
720,2.094999282,21.43061224,0,12.4726612
721,1.770155536,20.77346939,0,15.61811186
722,1.579342535,20.49183673,0,25.14111085
723,1.461865037,22.46326531,0,15.61811186
724,1.368568911,23.12040816,0,3.036309224
725,1.346673778,25.18571429,0,33.29068755
726,1.277075396,25.37346939,0,3.036309224
727,1.287957013,24.62244898,0,2.147101078
728,1.594664731,25.46734694,7.990131571,0.860325809
729,1.972443697,26.03061224,37.28728066,9.327210541
730,2.263609388,27.81428571,50.60416662,49.58984097
731,2.386934381,28.47142857,53.26754381,18.76356252
732,2.465150125,26.03061224,111.861842,21.90901318
733,2.416413671,24.34081633,171.8810489,258.6758467
734,2.246902259,22.74489796,98.54495604,472.883372
735,2.153320353,22.65102041,159.2735708,533.6173233
736,2.065498009,23.77755102,34.62390347,653.7098459
737,2.063915229,25.56122449,5.391342936,573.6481642
738,2.401113458,26.96938776,0,279.6931761
739,2.557259166,28.56530612,0,148.0721909
740,2.331756889,27.81428571,0,57.73941767
741,2.019245641,26.96938776,0,95.4573799
742,1.81559453,24.99795918,0,65.88899438
743,1.816803599,23.30816327,0,161.2258937
744,1.586882726,23.49591837,0,195.6238585
745,1.335242585,22.74489796,0,121.7647854
746,1.125765962,22.65102041,0,74.03857109
747,1.022973151,23.30816327,0,108.6110827
748,0.960739095,24.43469388,0,161.2258937
749,0.928907618,24.71632653,0,82.30367714
750,0.86056227,24.90408163,0,174.6065291
751,0.757901358,25.65510204,0,57.73941767
752,0.935832283,23.40204082,10.65350876,25.14111085
753,1.209653336,26.5,117.4016257,95.4573799
754,1.529353046,28.75306122,493.4608641,237.6585173
755,1.758394596,29.31632653,347.7884964,442.7156407
756,1.978686887,26.78163265,476.076835,533.6173233
757,1.928191788,26.1244898,390.9226795,573.6481642
758,1.767715416,23.21428571,239.5149684,503.0511033
759,1.645555525,23.49591837,151.0728058,237.6585173
760,1.607656722,25.27959184,23.97039471,279.6931761
761,1.660855738,24.99795918,2.66337719,195.6238585
762,2.017267166,25.93673469,0,95.4573799
763,2.26648917,26.1244898,0,95.4573799
764,2.194538599,26.40612245,0,33.29068755
765,1.986578807,25.84285714,0,121.7647854
766,1.86824397,24.99795918,0,161.2258937
767,1.923993022,24.34081633,0,174.6065291
768,1.730937748,21.43061224,0,161.2258937
769,1.500950926,21.05510204,0,300.7105055
770,1.355423038,21.14897959,0,279.6931761
771,1.259928605,21.99387755,0,237.6585173
772,1.281428042,21.7122449,0,161.2258937
773,1.440717329,22.2755102,0,195.6238585
774,1.761208428,24.15306122,0,352.2124467
775,2.503136861,25.65510204,0,412.5479093
776,3.160782223,27.53265306,5.326754381,279.6931761
777,3.339724369,27.81428571,39.95065785,300.7105055
778,3.404640359,27.34489796,47.94078943,573.6481642
779,3.491979075,26.5,61.25767538,573.6481642
780,3.607917758,24.99795918,129.2872125,573.6481642
781,3.596244751,25.18571429,223.4935936,915.2809597
782,3.536033137,25.56122449,301.6136199,1557.020247
783,3.440736551,24.34081633,154.3264314,1446.08944
784,3.326556513,24.62244898,29.29714909,1224.227827
785,3.216685156,25.84285714,7.990131571,613.679005
786,3.42996485,26.8755102,0,279.6931761
787,3.520117398,27.90816327,0,300.7105055
788,3.394022539,27.06326531,0,174.6065291
789,3.033698126,26.3122449,0,216.6411879
790,2.754842951,27.53265306,0,121.7647854
791,2.569305885,22.93265306,0,258.6758467
792,2.202034824,20.96122449,0,533.6173233
793,1.92146497,19.36530612,0,412.5479093
794,1.720034148,17.4877551,0,382.380178
795,1.66015228,21.9,0,653.7098459
796,1.687719043,21.7122449,0,693.7406867
797,1.803130133,21.99387755,0,693.7406867
798,2.008342041,25.09183673,0,195.6238585
799,2.606962875,26.59387755,0,148.0721909
800,3.204550505,28.37755102,2.66337719,161.2258937
801,3.390505249,28.47142857,10.65350876,300.7105055
802,3.40787187,28.84693878,29.29714909,279.6931761
803,3.491693295,27.90816327,101.2083332,258.6758467
804,3.541660801,26.40612245,237.7007089,442.7156407
805,3.498024418,24.99795918,377.4163849,472.883372
806,3.372017491,24.62244898,275.5904195,472.883372
807,3.257002097,25.09183673,101.4625476,864.3989433
808,3.200109926,28.28367347,59.80643575,533.6173233
809,3.131215001,27.34489796,7.990131571,174.6065291
810,3.362125112,26.3122449,0,533.6173233
811,3.541572869,27.72040816,0,412.5479093
812,3.403277409,26.96938776,0,174.6065291
813,3.059484261,25.93673469,0,65.88899438
814,2.733079717,24.05918367,0,15.61811186
815,2.537364492,23.68367347,0,33.29068755
816,2.211487542,22.65102041,0,41.44026426
817,1.932830214,21.99387755,0,65.88899438
818,1.735312378,23.02653061,0,82.30367714
819,1.642587812,24.52857143,0,95.4573799
820,1.655491871,25.56122449,0,95.4573799
821,1.726035525,25.46734694,0,121.7647854
822,1.976862293,25.27959184,0,74.03857109
823,2.625164853,28.09591837,0,82.30367714
824,3.194855973,30.34897959,5.326754381,74.03857109
825,3.356827193,30.7244898,42.61403504,33.29068755
826,3.416093536,31.00612245,85.22807009,65.88899438
827,3.497276994,29.50408163,163.2851798,74.03857109
828,3.545749651,25.84285714,586.108383,57.73941767
829,3.477426286,25.56122449,297.1648729,108.6110827
830,3.413653416,25.37346939,97.13552512,279.6931761
831,3.310069215,25.65510204,106.4789925,216.6411879
832,3.23112803,25.27959184,98.98458409,95.4573799
833,3.175818639,25.37346939,5.326754381,108.6110827
834,3.385339228,26.3122449,0,33.29068755
835,3.547112601,27.15714286,0,237.6585173
836,3.403980867,27.81428571,0,74.03857109
837,3.063243365,24.99795918,0,1.718175988
838,2.776891965,24.15306122,0,0.431400719
839,2.598851124,24.62244898,0,6.181759882
840,2.228854163,23.12040816,0,12.4726612
841,1.910253607,21.43061224,0,15.61811186
842,1.723287642,21.14897959,0,41.44026426
843,1.609591232,22.0877551,0,41.44026426
844,1.59064183,23.02653061,0,25.14111085
845,1.672220983,23.77755102,0,2.576026168
846,1.955384839,25.37346939,0,9.327210541
847,2.578077128,27.06326531,0,9.327210541
848,3.162145173,28.28367347,7.990131571,0.860325809
849,3.33090916,28.75306122,71.99534961,1.289250898
850,3.336426909,27.15714286,63.92105257,0.431400719
851,3.347638272,26.96938776,154.475877,1.718175988
852,3.441352077,26.21836735,109.1984648,15.61811186
853,3.39883683,26.03061224,74.57456133,121.7647854
854,3.382019786,26.5,90.55482447,148.0721909
855,3.290482304,25.46734694,157.05064,237.6585173
856,3.25185806,25.09183673,37.28728066,300.7105055
857,3.182963135,21.7122449,7.990131571,300.7105055
858,3.36010267,27.06326531,0,322.0447154
859,3.509345696,27.81428571,0,216.6411879
860,3.390922927,27.25102041,0,74.03857109
861,3.042139623,27.90816327,0,82.30367714
862,2.769373757,25.18571429,0,74.03857109
863,2.583770742,24.71632653,0,216.6411879
864,2.23916422,23.58979592,0,258.6758467
865,1.931467264,22.2755102,0,412.5479093
866,1.776662523,21.9,0,382.380178
867,1.689323807,22.83877551,0,300.7105055
868,1.684289685,24.43469388,0,108.6110827
869,1.755404899,25.56122449,0,134.9184882
870,1.99477849,27.34489796,0,258.6758467
871,2.626813582,26.1244898,0,237.6585173
872,3.223697754,29.41020408,10.65350876,41.44026426
873,3.364081605,30.44285714,45.27741224,49.58984097
874,3.387097874,30.9122449,215.7456743,95.4573799
875,3.407608073,28.00204082,487.2369363,148.0721909
876,3.431305817,26.03061224,637.1482606,121.7647854
877,3.324006478,22.93265306,659.5022307,352.2124467
878,3.173048773,21.43061224,521.1597059,300.7105055
879,3.003207615,23.49591837,454.9935478,412.5479093
880,3.000811461,23.96530612,229.2954231,533.6173233
881,2.953437957,24.71632653,10.71809732,148.0721909
882,3.186722239,27.81428571,0,25.14111085
883,3.357266855,27.62653061,0,6.181759882
884,3.202637978,26.59387755,0,0.860325809
885,2.851480503,24.62244898,0,0
886,2.575856839,22.55714286,0,0.860325809
887,2.448289114,22.2755102,0,0
888,2.188009629,20.02244898,0,0.002475629
889,1.905944926,18.89591837,0,0
890,1.72075959,18.23877551,0,1.289250898
891,1.578858907,18.89591837,0,2.576026168
892,1.483210593,19.55306122,0,15.61811186
893,1.445333772,20.11632653,0,57.73941767
894,1.382945835,22.65102041,0,21.90901318
895,1.421372232,23.02653061,0,9.327210541
896,1.698336864,23.02653061,16.0448517,2.576026168
897,1.977609717,25.18571429,284.650996,82.30367714
898,2.248463057,25.46734694,323.4662625,195.6238585
899,2.406455342,24.71632653,124.3778901,472.883372
900,2.502235555,23.68367347,122.5153508,412.5479093
901,2.447409792,21.9,172.4004606,533.6173233
902,2.309993655,22.46326531,74.57456133,864.3989433
903,2.228612349,22.2755102,45.27741224,573.6481642
904,2.236943931,22.0877551,15.98026314,773.8023685
905,2.272336665,23.02653061,2.66337719,653.7098459
906,2.568008884,23.30816327,0,653.7098459
907,2.851040842,23.40204082,0,813.8332093
908,2.653808786,23.30816327,0,813.8332093
909,2.339121215,21.80612245,0,1017.044992
910,2.055803478,20.96122449,0,915.2809597
911,2.103814491,20.86734694,0,1446.08944
912,1.867408614,20.86734694,0,1598.580318
913,1.600556192,21.33673469,0,2050
914,1.385825616,21.61836735,0,2038.762641
915,1.26742483,21.33673469,0,2038.762641
916,1.192000935,21.24285714,0,1999.891619
917,1.150079231,22.0877551,0,1725.475091
918,1.040053992,22.0877551,0,1501.554844
919,0.908045689,22.0877551,0,1279.69323
920,1.124227147,24.24693878,16.0448517,1017.044992
921,1.394399012,25.27959184,340.0905718,813.8332093
922,1.748875929,24.81020408,566.0392593,1279.69323
923,1.981478736,23.49591837,730.4207049,1788.922478
924,2.090998364,21.14897959,743.9374604,1841.151206
925,2.012101145,19.92857143,733.1091562,1887.799044
926,1.828036945,19.64693878,590.7915578,1999.891619
927,1.698073067,19.74081633,531.9284271,1817.827287
928,1.609547265,19.55306122,290.0445636,1279.69323
929,1.635773062,21.5244898,8.248485793,653.7098459
930,1.935995776,24.15306122,0,352.2124467
931,2.391902553,23.96530612,0,121.7647854
932,2.288736031,23.30816327,0,216.6411879
933,2.092449247,21.61836735,0,279.6931761
934,2.048658982,19.83469388,0,382.380178
935,2.151429809,19.45918367,0,382.380178
936,1.937864336,18.33265306,0,472.883372
937,1.705877055,18.89591837,0,533.6173233
938,1.532364725,17.58163265,0,653.7098459
939,1.434847851,17.4877551,0,864.3989433
940,1.454610626,17.4877551,0,1118.809025
941,1.553886146,18.89591837,0,1279.69323
942,1.868353886,21.05510204,0,1067.927009
943,2.61775656,21.05510204,0,915.2809597
944,3.217542496,23.49591837,5.326754381,1118.809025
945,3.460015699,22.93265306,26.6337719,1169.691042
946,3.52429418,23.12040816,61.25767538,1169.691042
947,3.646849765,20.77346939,109.1984648,1118.809025
948,3.719393879,20.21020408,133.1688595,1224.227827
949,3.69774056,21.05510204,165.0182801,1390.624037
950,3.66230386,20.58571429,95.88157885,1557.020247
951,3.58404415,20.86734694,79.90131571,1864.475125
952,3.486703139,20.86734694,37.28728066,1630.304011
953,3.394088488,21.14897959,5.326754381,1725.475091
954,3.506531864,21.7122449,0,1224.227827
955,3.604180637,21.99387755,0,1118.809025
956,3.45801524,21.80612245,0,733.7715276
957,3.081819055,21.7122449,0,412.5479093
958,2.775529015,20.30408163,0,693.7406867
959,2.553939723,18.52040816,0,503.0511033
960,2.145428433,17.20612245,0,733.7715276
961,1.812341037,17.3,0,382.380178
962,1.621506053,17.39387755,0,472.883372
963,1.555271079,17.3,0,352.2124467
964,1.562921185,17.39387755,0,533.6173233
965,1.665757962,17.39387755,0,442.7156407
966,1.931115535,18.89591837,0,442.7156407
967,2.619317357,21.7122449,0,382.380178
968,3.203847047,21.33673469,10.71809732,412.5479093
969,3.373380441,21.24285714,50.60416662,442.7156407
970,3.385603025,21.05510204,111.2317437,382.380178
971,3.505080982,19.64693878,125.1787279,573.6481642
972,3.570326717,19.36530612,95.88157885,533.6173233
973,3.563577917,18.89591837,106.5350876,813.8332093
974,3.505388744,19.17755102,85.22807009,573.6481642
975,3.43699943,19.36530612,63.92105257,533.6173233
976,3.349418901,19.08367347,34.62390347,613.679005
977,3.214838579,19.27142857,7.990131571,322.0447154
978,3.344120982,20.11632653,0,279.6931761
979,3.550563942,20.96122449,0,148.0721909
980,3.34187871,21.33673469,0,121.7647854
981,3.002504157,20.67959184,0,174.6065291
982,2.689311435,20.67959184,0,258.6758467
983,2.468997161,19.08367347,0,74.03857109
984,2.097263538,17.95714286,0,33.29068755
985,1.764703736,17.39387755,0,49.58984097
986,1.568790664,17.39387755,0,9.327210541
987,1.507216099,16.73673469,0,6.181759882
988,1.535420371,16.64285714,0,9.327210541
989,1.635223485,17.20612245,0,0.431400719
990,1.890688679,19.64693878,0,0.860325809
991,2.559721269,19.74081633,0,1.289250898
992,3.120355367,20.67959184,5.326754381,1.289250898
993,3.31075069,20.86734694,26.6337719,12.4726612
994,3.356739261,20.30408163,58.59429819,6.181759882
995,3.457157901,20.58571429,82.5646929,12.4726612
996,3.502662844,20.96122449,114.5252192,18.76356252
997,3.466214923,20.67959184,141.1589911,15.61811186
998,3.376897732,21.05510204,122.5153508,65.88899438
999,3.262827609,21.9,136.9136608,82.30367714
1000,3.187623545,21.61836735,97.55384277,95.4573799
1001,3.100548626,21.5244898,42.22721725,82.30367714
